date,요일,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg)
2020-05-03,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,월요일,974282.2,967.0,1487771.6,398.0,2436509.8,804.0,451210.0,2053.0,677462.1,1065.0,138980.5,6876.0,139550.3,2132.0,132303.6,1665.0,255744.4,2616.0,935597.8,1958.0
2020-05-05,화요일,859608.1,907.0,1301484.2,419.0,2356328.7,794.0,295058.6,2387.0,574165.7,1287.0,104116.6,5329.0,134525.3,1886.0,124480.8,1353.0,158665.2,2695.0,663772.2,1651.0
2020-05-06,수요일,828989.9,891.0,1402741.0,407.0,2585724.6,784.0,265592.5,2368.0,620502.9,1277.0,103149.5,4709.0,132620.0,1864.0,125555.2,1181.0,191855.1,2677.0,714376.9,1633.0
2020-05-07,목요일,898668.1,841.0,1401066.5,396.0,2829746.0,766.0,357748.2,2274.0,653114.5,1148.0,95476.6,4133.0,140514.0,1717.0,110579.8,1029.0,215480.7,2411.0,583102.5,1555.0
2020-05-08,금요일,668028.0,891.0,1103301.6,391.0,2333141.6,710.0,190905.6,2170.0,497088.4,1017.0,74630.0,4287.0,115685.3,1650.0,93577.3,963.0,184188.7,2051.0,433670.6,1572.0
2020-05-09,토요일,690971.6,877.0,989528.5,365.0,2379319.2,725.0,278325.4,2172.0,629943.0,973.0,91623.4,4300.0,126812.0,1604.0,112058.5,1412.0,198008.8,1700.0,683937.1,1430.0
2020-05-10,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,월요일,1000017.0,850.0,1914336.9,351.0,2650358.0,722.0,359613.8,2146.0,691314.8,1043.0,130438.4,4456.0,155197.3,1580.0,107476.4,1723.0,268111.1,1852.0,903940.8,1469.0
2020-05-12,화요일,900087.4,830.0,1554620.8,359.0,2471702.7,719.0,253660.8,2415.0,692195.2,1099.0,89045.5,4236.0,143729.4,1596.0,105762.3,1730.0,165964.4,1873.0,670009.6,1419.0
2020-05-13,수요일,901232.8,857.0,1613640.0,334.0,2768266.6,687.0,329619.6,2345.0,667730.3,1238.0,91139.5,4354.0,143621.8,1509.0,105613.3,1526.0,209607.4,1975.0,642106.3,1469.0
2020-05-14,목요일,894042.9,876.0,1550240.7,314.0,2926486.0,688.0,421155.8,2228.0,674621.7,1204.0,83352.2,4541.0,138162.0,1552.0,102674.0,1559.0,175422.6,2063.0,493390.7,1573.0
2020-05-15,금요일,1100282.8,826.0,1387186.8,324.0,3052575.9,704.0,493415.6,1973.0,671638.3,1235.0,85124.0,4803.0,130207.8,1574.0,100085.7,1613.0,222215.7,1983.0,642586.6,1565.0
2020-05-16,토요일,624092.5,767.0,775529.3,347.0,1631577.5,740.0,257805.8,2217.0,613500.3,1254.0,87690.9,4967.0,109005.5,1702.0,109909.6,1498.0,148164.7,1879.0,482549.0,1596.0
2020-05-17,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,월요일,860549.2,772.0,1452413.0,339.0,2593841.5,730.0,307351.4,1989.0,613703.5,1173.0,118834.6,4842.0,133703.4,1635.0,104277.3,1665.0,166100.8,2140.0,507615.0,1621.0
2020-05-19,화요일,1023445.0,773.0,1579394.0,328.0,2955857.3,725.0,463727.2,2040.0,706800.2,1234.0,88257.4,4662.0,126287.2,1690.0,109471.3,1352.0,110993.6,2715.0,452344.4,1659.0
2020-05-20,수요일,779058.8,800.0,1270773.7,318.0,2175493.5,707.0,358472.6,1978.0,599776.9,1262.0,93951.5,4462.0,115090.9,1876.0,95818.2,1213.0,161747.8,2644.0,392640.9,1745.0
2020-05-21,목요일,776316.2,902.0,1402265.5,313.0,2343073.4,684.0,396795.8,1903.0,541362.5,1274.0,91742.1,4230.0,117325.7,1928.0,88803.6,1233.0,153816.8,2516.0,296558.4,1979.0
2020-05-22,금요일,988971.0,819.0,1360507.4,319.0,3138202.8,672.0,826403.3,1623.0,630908.4,1297.0,93416.2,4286.0,134172.6,1866.0,101823.2,1312.0,148871.9,2642.0,588140.9,1917.0
2020-05-23,토요일,718014.1,829.0,859386.5,341.0,3321604.8,656.0,616008.4,1768.0,655332.9,1347.0,100880.3,4534.0,125784.0,1835.0,100431.8,1572.0,132319.5,2682.0,529347.4,1946.0
2020-05-24,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,월요일,1091121.4,848.0,1741308.4,332.0,4475061.9,592.0,943522.5,1615.0,788528.1,1376.0,133670.0,4861.0,142405.0,1894.0,111553.6,1693.0,216793.1,2742.0,781294.4,1946.0
2020-05-26,화요일,1059852.2,840.0,1682355.6,334.0,3341308.3,588.0,796947.4,1622.0,682946.7,1417.0,98386.0,4781.0,122986.4,1876.0,100773.2,1502.0,161948.3,2895.0,558739.9,1889.0
2020-05-27,수요일,924371.2,833.0,1612998.9,308.0,3298116.0,580.0,587747.4,1770.0,706023.2,1339.0,102259.2,4579.0,120385.7,1878.0,97506.7,1526.0,221469.6,2626.0,549723.6,1896.0
2020-05-28,목요일,914509.9,850.0,1537550.1,299.0,3234835.6,560.0,691288.6,1700.0,678531.4,1285.0,100567.7,4542.0,127406.9,1778.0,96753.4,1409.0,162323.3,2769.0,438000.4,1906.0
2020-05-29,금요일,1133894.2,772.0,1387853.5,327.0,2990661.5,528.0,635786.4,1767.0,653182.8,1225.0,101565.0,4747.0,128695.0,1855.0,101822.7,1278.0,188849.8,2710.0,619940.9,1851.0
2020-05-30,토요일,926058.8,644.0,917327.8,342.0,2166354.5,527.0,415277.7,1898.0,652341.4,1174.0,108335.1,4667.0,112543.8,1880.0,103188.4,1161.0,181523.1,2481.0,528540.0,1731.0
2020-05-31,일요일,0.0,0.0,0.0,0.0,84525.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,월요일,1374445.8,684.0,1541710.5,371.0,3049948.9,571.0,688835.4,1990.0,672846.2,1286.0,141879.7,4530.0,138441.4,2013.0,102898.2,1241.0,259095.1,2330.0,879290.1,1656.0
2020-06-02,화요일,1287935.0,629.0,1343026.2,424.0,2836789.7,576.0,592422.0,2000.0,666837.1,1342.0,107721.3,4058.0,122535.1,1896.0,98352.0,1304.0,153076.3,2502.0,550211.5,1656.0
2020-06-03,수요일,1555015.1,515.0,1349391.3,406.0,2748893.2,571.0,513190.3,1976.0,629549.3,1350.0,106448.4,3965.0,110258.6,1873.0,89481.2,1179.0,184405.0,2346.0,666564.7,1585.0
2020-06-04,목요일,1212798.8,469.0,1316902.8,404.0,2952553.2,566.0,411960.1,2070.0,709028.9,1283.0,100227.6,3873.0,123510.7,1861.0,90663.9,1123.0,194952.7,2198.0,544947.7,1564.0
2020-06-05,금요일,1088666.9,492.0,1290882.1,397.0,2995187.2,554.0,458304.2,2078.0,674438.1,1195.0,105248.1,3830.0,121061.6,1733.0,86543.2,1032.0,168678.3,2181.0,721310.7,1504.0
2020-06-06,토요일,859251.8,472.0,706787.5,397.0,2764014.6,540.0,405285.8,1981.0,657445.7,1107.0,118811.5,3704.0,102256.0,1709.0,92160.3,1099.0,170949.8,2127.0,608453.4,1418.0
2020-06-07,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,월요일,1195377.7,590.0,1289342.2,418.0,4505280.4,496.0,482452.9,1999.0,710458.0,1183.0,158392.8,3593.0,139401.5,1737.0,98666.4,1371.0,212908.8,2252.0,1013151.2,1376.0
2020-06-09,화요일,1107527.4,642.0,1096050.2,477.0,3463870.0,474.0,463989.3,2273.0,667312.0,1153.0,110702.9,3095.0,118310.6,1688.0,90044.9,1184.0,141104.8,2570.0,668352.8,1316.0
2020-06-10,수요일,795138.0,636.0,952542.2,462.0,2100198.3,474.0,145711.3,2379.0,472466.5,1032.0,85574.9,2899.0,85967.0,1675.0,71207.2,945.0,115021.4,2825.0,460653.5,1276.0
2020-06-11,목요일,1180707.2,577.0,1166292.2,497.0,2794201.0,496.0,281649.8,2318.0,583571.8,1125.0,97055.6,2983.0,110357.3,1652.0,77488.8,945.0,146574.2,2673.0,653371.4,1237.0
2020-06-12,금요일,854190.2,624.0,978230.5,485.0,1902241.2,506.0,263843.4,2385.0,508727.4,1257.0,98307.5,3439.0,94123.6,2112.0,78010.7,1021.0,187028.4,2768.0,813197.2,1164.0
2020-06-13,토요일,1075566.8,483.0,901302.2,506.0,2047866.6,542.0,202122.1,2571.0,538596.8,1415.0,115133.4,3596.0,84256.1,2252.0,80626.6,1101.0,137798.5,2992.0,804413.0,990.0
2020-06-14,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,월요일,620887.0,820.0,1030397.6,500.0,1804205.9,592.0,145047.6,2738.0,435180.3,1897.0,124471.7,3713.0,80327.4,2528.0,69858.5,1935.0,214577.6,2666.0,683737.9,1002.0
2020-06-16,화요일,1239271.4,668.0,1315907.0,498.0,2400910.6,565.0,266215.3,2737.0,636231.0,1539.0,118384.9,3035.0,88160.9,2610.0,82116.4,1413.0,180509.5,2604.0,735671.7,964.0
2020-06-17,수요일,1257981.4,580.0,1339284.3,463.0,2505735.3,565.0,265096.1,2515.0,639764.4,1421.0,109373.2,2978.0,81919.8,2750.0,80350.9,1167.0,226886.0,2468.0,684187.2,1008.0
2020-06-18,목요일,1195337.5,546.0,1239382.6,441.0,2641592.9,572.0,228546.6,2566.0,669366.5,1271.0,100401.2,3235.0,76752.5,2889.0,78906.9,1077.0,270269.8,2034.0,539393.7,1012.0
2020-06-19,금요일,1262927.2,479.0,890983.5,457.0,2334427.7,582.0,188477.0,2733.0,544462.5,1424.0,97328.9,3806.0,79894.6,2869.0,83729.5,1167.0,286448.4,1882.0,477236.1,1085.0
2020-06-20,토요일,702989.5,485.0,739735.8,449.0,1460939.1,602.0,103615.4,2798.0,416231.1,1547.0,89855.9,4566.0,58771.2,3018.0,70730.2,1137.0,147214.6,1715.0,354990.1,1120.0
2020-06-21,일요일,0.0,0.0,0.0,0.0,42894.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,월요일,909793.1,663.0,1177520.4,450.0,2547502.9,581.0,144699.2,3067.0,619380.3,1341.0,135777.7,3837.0,77523.1,3684.0,81611.8,1194.0,242589.8,1758.0,409964.7,1194.0
2020-06-23,화요일,1240139.2,526.0,1134902.0,515.0,3189565.0,563.0,321304.0,2509.0,670144.5,1337.0,104889.1,3723.0,77275.9,3342.0,83658.0,1075.0,226293.4,1640.0,360588.7,1326.0
2020-06-24,수요일,1140656.7,723.0,1104222.1,584.0,3615531.2,579.0,214132.9,2932.0,594851.9,1602.0,97930.7,4133.0,71050.2,3505.0,78628.3,952.0,224853.5,1840.0,411112.5,1530.0
2020-06-25,목요일,1173174.8,752.0,916680.6,646.0,1762468.6,614.0,138761.3,3092.0,619986.1,1548.0,94056.5,4663.0,62679.7,4397.0,74818.0,895.0,228514.7,1754.0,304602.5,1863.0
2020-06-26,금요일,855546.6,659.0,1183619.0,580.0,2294298.7,624.0,152759.8,2958.0,637342.6,1379.0,100998.1,4753.0,63523.1,4252.0,72395.0,1315.0,195426.4,1757.0,438896.2,1888.0
2020-06-27,토요일,755049.0,646.0,1057147.7,475.0,2511434.8,612.0,173513.4,2648.0,669449.0,1204.0,118345.0,4442.0,61946.8,3942.0,75058.7,1304.0,116594.7,2039.0,532877.0,1690.0
2020-06-28,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,월요일,1543424.8,564.0,1494970.7,458.0,3446083.5,558.0,263135.9,2446.0,804131.4,1144.0,152141.7,4109.0,78996.9,3976.0,89001.4,1580.0,231677.9,2046.0,739328.5,1531.0
2020-06-30,화요일,1053657.0,608.0,780697.0,556.0,1620321.6,545.0,115453.5,3104.0,528082.6,1167.0,82423.1,3842.0,57983.1,3744.0,72412.7,1058.0,135059.2,2189.0,261761.5,1485.0
2020-07-01,수요일,739074.0,678.0,938623.0,525.0,1868112.3,542.0,191863.1,3137.0,603610.6,1200.0,100229.8,4164.0,56850.6,3980.0,68491.5,1462.0,199046.8,2030.0,431411.5,1470.0
2020-07-02,목요일,1164514.0,505.0,1064767.9,484.0,1571418.2,535.0,153245.7,3070.0,541197.5,1235.0,99833.7,3898.0,54698.1,3976.0,60545.2,1553.0,134249.3,2354.0,295112.5,1489.0
2020-07-03,금요일,1222096.4,542.0,1330336.4,484.0,2113084.8,543.0,187975.2,2727.0,666528.3,1065.0,110316.2,4027.0,58596.3,3879.0,70678.8,1290.0,147313.0,2818.0,455844.2,1492.0
2020-07-04,토요일,708985.4,631.0,882319.3,509.0,1474635.5,544.0,99001.5,2966.0,557218.6,1081.0,100495.5,4017.0,46004.0,3998.0,66068.2,1723.0,166325.4,2644.0,295699.7,1541.0
2020-07-05,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,월요일,1506869.7,598.0,1812497.4,441.0,2232094.8,567.0,186074.0,2856.0,747116.5,1114.0,152362.8,4131.0,68067.6,4227.0,89564.1,1581.0,203158.0,2521.0,581157.1,1515.0
2020-07-07,화요일,1235306.1,651.0,1367839.8,443.0,2202537.2,572.0,148159.3,3086.0,734358.7,1051.0,105824.8,4046.0,64101.9,3982.0,79974.3,1252.0,166165.6,2684.0,319019.2,1575.0
2020-07-08,수요일,1108590.8,678.0,1390538.0,408.0,2074756.5,569.0,178534.9,3152.0,679284.6,1016.0,105097.3,4209.0,52964.1,3937.0,78231.3,952.0,152532.2,2718.0,380178.7,1621.0
2020-07-09,목요일,910072.7,740.0,1014097.1,459.0,1573338.3,549.0,100754.2,3101.0,548461.7,1028.0,95698.4,4053.0,50390.7,4052.0,63981.1,1076.0,156493.4,2502.0,202503.4,1711.0
2020-07-10,금요일,1104205.2,751.0,1333706.3,436.0,1818951.8,587.0,145940.7,2795.0,616113.5,1033.0,106719.1,4177.0,55388.8,3633.0,76786.4,866.0,217300.9,2391.0,339225.2,1728.0
2020-07-11,토요일,471807.2,865.0,767096.9,460.0,1030997.8,593.0,82047.8,3440.0,475287.6,1231.0,101996.6,4072.0,50041.7,3478.0,70410.9,964.0,222273.9,1912.0,256599.0,1884.0
2020-07-12,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,월요일,1246899.2,816.0,1586190.8,539.0,1229635.1,605.0,109131.5,3253.0,648407.6,1397.0,133150.2,3979.0,63423.8,3713.0,66714.1,1280.0,207849.8,2142.0,441704.3,1679.0
2020-07-14,화요일,796259.2,763.0,958637.1,452.0,1058089.5,651.0,114281.6,3896.0,558491.7,1456.0,100511.1,3852.0,62962.6,3193.0,73875.2,1032.0,186205.6,1968.0,300867.2,1757.0
2020-07-15,수요일,851175.4,861.0,752189.7,505.0,1476033.5,696.0,154944.6,4015.0,500102.3,1499.0,91702.5,4023.0,63825.4,2994.0,69257.1,963.0,239935.7,1861.0,361316.5,1779.0
2020-07-16,목요일,1182255.0,829.0,1387305.0,506.0,1487542.0,680.0,152395.0,3910.0,561893.9,1512.0,99533.9,4210.0,56063.7,3148.0,65363.5,1447.0,236568.6,1648.0,293766.5,1865.0
2020-07-17,금요일,1278635.5,732.0,1639275.2,465.0,1858094.5,677.0,129774.2,3943.0,681025.0,1370.0,95418.1,4455.0,62090.4,2854.0,66319.0,1329.0,226184.3,1683.0,306560.0,1978.0
2020-07-18,토요일,799830.5,743.0,1218421.0,396.0,1474794.9,695.0,119998.0,4190.0,662189.6,1330.0,91600.1,4459.0,50384.9,2774.0,61764.0,1436.0,170628.8,1642.0,198479.0,2140.0
2020-07-19,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,월요일,1112228.4,962.0,1675105.2,407.0,1993569.6,700.0,109427.2,4063.0,796102.1,1254.0,125707.1,4609.0,58487.5,3170.0,78254.0,1241.0,205414.5,1822.0,334514.6,2127.0
2020-07-21,화요일,741078.4,1062.0,915775.1,436.0,1592419.6,696.0,136900.8,4281.0,688850.0,1088.0,92162.7,4731.0,63425.4,3116.0,70306.0,1129.0,150042.5,2216.0,190664.7,2432.0
2020-07-22,수요일,868027.7,813.0,1119082.0,374.0,1212622.8,680.0,77911.6,4072.0,552090.2,895.0,75735.7,4764.0,43119.5,3425.0,55975.0,1154.0,131711.8,2209.0,172682.2,2560.0
2020-07-23,목요일,1007005.6,789.0,1202714.9,426.0,1472233.6,686.0,116660.0,4254.0,529156.1,1136.0,89571.0,4617.0,49679.2,3346.0,57609.0,1150.0,194821.8,1944.0,196878.2,2852.0
2020-07-24,금요일,946088.1,929.0,1043142.7,435.0,1424930.5,674.0,103717.5,4382.0,500937.6,1326.0,93116.8,4627.0,55744.8,3197.0,65895.6,1160.0,202692.0,1799.0,240825.5,2921.0
2020-07-25,토요일,451116.0,922.0,529586.0,416.0,1260598.6,735.0,74981.1,4583.0,425559.9,1443.0,96618.1,4426.0,46257.4,3785.0,60740.5,1358.0,116549.3,1838.0,274089.5,2838.0
2020-07-26,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,월요일,1449637.8,822.0,1770470.4,427.0,1626034.1,764.0,98176.6,4370.0,767714.7,1351.0,128198.9,4983.0,56074.3,4640.0,68320.8,2449.0,207388.4,2130.0,438452.0,2686.0
2020-07-28,화요일,1297885.2,808.0,1287480.1,470.0,1429303.3,800.0,104009.7,4468.0,725542.6,1309.0,89816.7,5445.0,47376.4,4737.0,64046.5,1938.0,127085.9,2388.0,255523.5,2778.0
2020-07-29,수요일,942315.9,849.0,1104945.8,422.0,1352235.5,848.0,89408.1,4772.0,695161.3,1233.0,84307.2,6308.0,47108.1,4877.0,65720.0,2148.0,128899.3,2693.0,239068.5,2591.0
2020-07-30,목요일,938579.1,884.0,1046511.0,438.0,1648617.8,855.0,127482.4,4207.0,567389.4,1397.0,93765.7,7809.0,52314.4,4539.0,70287.0,2391.0,140209.3,2883.0,245685.0,2482.0
2020-07-31,금요일,935428.4,1060.0,1109855.8,414.0,1656959.7,888.0,131299.2,4288.0,525686.5,1872.0,111268.1,7936.0,51381.4,4425.0,76087.0,2273.0,133532.0,2881.0,316323.5,2611.0
2020-08-01,토요일,134667.5,1035.0,128959.0,386.0,133499.0,782.0,12604.9,4621.0,146875.9,1416.0,16381.4,6914.0,5967.9,3209.0,7678.7,1248.0,12400.6,1842.0,101352.5,2091.0
2020-08-02,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,월요일,1338864.6,991.0,1619837.0,513.0,2709268.2,863.0,165269.1,4635.0,695284.4,2017.0,124061.0,7467.0,51645.5,4343.0,67926.5,2581.0,156908.3,3291.0,541079.0,2120.0
2020-08-04,화요일,1064332.8,944.0,1223651.8,505.0,2060141.6,824.0,90488.6,4762.0,559318.6,1807.0,88497.6,6788.0,39497.8,4619.0,61458.5,2189.0,116039.5,3579.0,329375.0,1926.0
2020-08-05,수요일,1144604.6,1011.0,1350615.7,485.0,2085799.6,804.0,103958.0,4868.0,565972.2,1871.0,85549.3,7047.0,35536.8,5716.0,58720.0,2445.0,118757.2,3899.0,324546.0,1896.0
2020-08-06,목요일,1128530.4,939.0,1116833.1,517.0,1797345.0,808.0,83468.1,4898.0,576488.1,1878.0,76854.2,8699.0,37052.7,5440.0,51866.2,3057.0,117294.5,4165.0,290616.5,1827.0
2020-08-07,금요일,889162.4,1105.0,990675.0,557.0,1784957.2,790.0,105001.9,4999.0,442655.1,2588.0,78663.4,10713.0,33157.4,5533.0,51516.6,4074.0,145304.7,3741.0,322519.0,1837.0
2020-08-08,토요일,997736.2,1060.0,1426082.5,457.0,1365412.7,802.0,80951.3,4595.0,580479.7,2119.0,87501.2,10848.0,31889.8,5695.0,51695.5,5782.0,136350.6,3547.0,369227.5,1712.0
2020-08-09,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,월요일,1306260.4,1012.0,1438196.7,588.0,1917832.7,881.0,99835.4,4757.0,669517.6,2548.0,94966.9,10565.0,36663.5,5974.0,61266.7,4982.0,157643.5,3665.0,475747.9,1724.0
2020-08-11,화요일,1112981.9,1127.0,1371923.4,593.0,1738829.3,891.0,114960.8,4799.0,578347.9,2432.0,82505.2,10389.0,33413.3,5487.0,53528.0,4204.0,137190.8,3567.0,361007.0,1654.0
2020-08-12,수요일,824042.4,1101.0,931106.2,597.0,1334250.5,886.0,106240.4,5030.0,400421.2,2803.0,58733.4,10866.0,21712.2,5550.0,41598.7,3879.0,81613.8,3619.0,228843.0,1766.0
2020-08-13,목요일,1186770.0,1195.0,1752852.8,460.0,1517567.1,897.0,121826.8,4845.0,660025.2,2124.0,71689.0,10614.0,25385.7,6058.0,42317.1,4778.0,102000.3,4116.0,320832.0,1826.0
2020-08-14,금요일,1150773.6,1213.0,1529116.5,487.0,1854801.4,901.0,104481.3,4902.0,696280.8,1858.0,78887.1,11170.0,21647.3,5837.0,48445.0,3828.0,106417.7,4765.0,334093.5,1879.0
2020-08-15,토요일,926872.4,1279.0,1104609.5,478.0,1447468.4,910.0,60197.0,5164.0,679901.3,1739.0,84619.3,12329.0,21349.9,6192.0,51956.5,4718.0,90249.9,5037.0,383660.1,1801.0
2020-08-16,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,월요일,1006399.0,1487.0,1289016.2,540.0,1977570.2,894.0,81548.4,5129.0,667217.1,2110.0,99999.0,11083.0,22698.4,6628.0,50847.1,5689.0,93591.4,5733.0,483255.0,1797.0
2020-08-18,화요일,1067874.7,1305.0,1411603.4,511.0,1768825.9,898.0,93842.0,5270.0,704924.6,1852.0,77253.1,9837.0,20076.0,6379.0,49882.1,4511.0,82186.6,5500.0,392897.0,1707.0
2020-08-19,수요일,1105753.0,1182.0,1330109.5,550.0,1931010.0,907.0,93167.1,5022.0,678180.3,1688.0,77047.7,9776.0,21618.3,6339.0,46553.3,4473.0,101530.6,5583.0,403911.0,1695.0
2020-08-20,목요일,955693.2,1303.0,1162016.5,600.0,1613811.4,860.0,113004.3,5158.0,661516.8,1530.0,71277.9,9443.0,21860.5,5790.0,39337.7,4054.0,94046.9,5305.0,363064.0,1722.0
2020-08-21,금요일,965833.7,1290.0,1172785.7,590.0,1993868.7,863.0,82757.3,4827.0,663413.0,1381.0,73731.6,10082.0,22911.7,5751.0,42601.1,4281.0,119498.4,4775.0,353664.0,1847.0
2020-08-22,토요일,689202.3,1401.0,755342.9,683.0,1555692.7,839.0,97713.8,4870.0,538103.2,1742.0,81157.9,11130.0,22305.2,6316.0,43583.0,4483.0,141204.2,3922.0,401139.0,1899.0
2020-08-23,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,월요일,1081785.4,1538.0,1205073.7,912.0,2164968.0,882.0,196142.1,4213.0,672670.7,2009.0,111846.7,10000.0,30347.0,5956.0,54109.7,4460.0,160720.0,4407.0,546412.0,1940.0
2020-08-25,화요일,1119462.3,1416.0,1373678.6,978.0,1735342.3,866.0,170223.2,4210.0,668884.8,1934.0,90357.4,8174.0,27422.7,5643.0,47785.0,3854.0,152184.0,4333.0,388199.0,1998.0
2020-08-26,수요일,1124756.3,1373.0,1267567.3,1088.0,1547838.0,896.0,76560.9,5572.0,668260.0,1898.0,91172.8,7834.0,26640.8,5407.0,43697.7,3376.0,196117.6,3904.0,375508.0,2053.0
2020-08-27,목요일,1020033.2,1561.0,1234994.0,1175.0,1203052.2,906.0,93990.4,4948.0,670858.1,1932.0,82020.0,7487.0,22584.3,5681.0,36681.4,3559.0,165655.7,3792.0,280612.0,2268.0
2020-08-28,금요일,763266.0,1564.0,1033920.2,1049.0,1214713.4,925.0,74931.1,5053.0,513489.6,2365.0,84987.5,7297.0,20318.2,6648.0,41363.4,2983.0,142036.5,4074.0,240920.0,2664.0
2020-08-29,토요일,760499.0,1476.0,883697.3,895.0,1595166.8,936.0,83846.3,5021.0,580538.5,1814.0,98899.8,5730.0,21854.6,7231.0,43395.4,3172.0,116767.6,3929.0,333618.0,3140.0
2020-08-30,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,월요일,1441152.8,1133.0,1461107.5,888.0,1760687.9,931.0,145167.4,3483.0,683145.3,1799.0,134210.4,5073.0,27248.5,6798.0,49957.9,3369.0,156270.7,3878.0,430335.5,2970.0
2020-09-01,화요일,1279591.6,1093.0,1603737.0,845.0,1908771.1,912.0,168744.9,3323.0,705184.4,1559.0,98038.5,4522.0,26149.7,7024.0,43366.5,3509.0,128531.0,4068.0,314110.0,3155.0
2020-09-02,수요일,1144746.8,1150.0,1385781.9,913.0,1724065.4,950.0,118494.6,5123.0,650382.7,1678.0,96376.3,4586.0,22280.2,7475.0,42181.5,3292.0,135664.2,4110.0,333594.0,3055.0
2020-09-03,목요일,895628.0,1445.0,921850.6,1056.0,1597586.8,949.0,83222.5,5127.0,529274.7,2160.0,80208.7,4688.0,22816.4,7338.0,41860.7,2737.0,114352.7,4155.0,289658.0,3113.0
2020-09-04,금요일,698187.5,1358.0,909808.2,904.0,1499654.8,960.0,74560.9,4947.0,359629.3,2880.0,73611.6,6192.0,22408.0,7453.0,38199.1,2881.0,141723.4,4301.0,253417.0,3360.0
2020-09-05,토요일,1104424.8,1329.0,1233700.7,916.0,1525633.8,967.0,56439.8,5042.0,646667.6,1888.0,86252.0,7675.0,24763.5,7820.0,39429.4,3856.0,125078.0,3952.0,374089.5,3246.0
2020-09-06,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
